fid,id,left,top,right,bottom,row_index,col_index,sci_name_count,sci_name_unique,sci_name_empty,sci_name_filled,sci_name_min,sci_name_max,sci_name_min_length,sci_name_max_length,sci_name_mean_length
1196,1196,595333.3689,170306.674,597333.3689,168306.674,7,33,,,,,,,,,
1197,1197,595333.3689,168306.674,597333.3689,166306.674,8,33,94,63,0,94,Agabus bipustulatus,Tytthaspis sedecimpunctata,12,43,19.8297872340426
1198,1198,595333.3689,166306.674,597333.3689,164306.674,9,33,185,113,0,185,Acrotrichis sitkaensis,Tytthaspis sedecimpunctata,11,37,19.6810810810811
1199,1199,595333.3689,164306.674,597333.3689,162306.674,10,33,36,33,0,36,Adalia bipunctata,Trichiusa immigrata,12,28,17.4722222222222
1200,1200,595333.3689,162306.674,597333.3689,160306.674,11,33,2,2,0,2,Geotrupes spiniger,Lucanus cervus,14,18,16
1201,1201,595333.3689,160306.674,597333.3689,158306.674,12,33,2,2,0,2,Coccinella septempunctata,Rhagonycha fulva,16,25,20.5
1202,1202,595333.3689,158306.674,597333.3689,156306.674,13,33,33,28,0,33,Agonum muelleri,Tytthaspis sedecimpunctata,12,26,17.7575757575758
1203,1203,595333.3689,156306.674,597333.3689,154306.674,14,33,40,36,0,40,Abax parallelepipedus,Volinus sticticus,14,30,19.9
1204,1204,595333.3689,154306.674,597333.3689,152306.674,15,33,28,25,0,28,Adalia bipunctata,Tytthaspis sedecimpunctata,16,27,19.5357142857143
1205,1205,595333.3689,152306.674,597333.3689,150306.674,16,33,10,10,0,10,Agrypnus murinus,Pterostichus madidus,16,27,20.7
1206,1206,595333.3689,150306.674,597333.3689,148306.674,17,33,452,252,0,452,Abraeus perpusillus,Xylodromus concinnus,6,37,18.6172566371681
1207,1207,595333.3689,148306.674,597333.3689,146306.674,18,33,285,141,0,285,Acupalpus meridianus,Volinus sticticus,10,37,19.680701754386
1208,1208,595333.3689,146306.674,597333.3689,144306.674,19,33,2017,641,0,2017,Abax parallelepipedus,Zeugophora subspinosa,6,40,19.3133366385721
1209,1209,595333.3689,144306.674,597333.3689,142306.674,20,33,125,77,0,125,Acrotona muscorum,Xantholinus longiventris,11,31,18.04
1210,1210,595333.3689,142306.674,597333.3689,140306.674,21,33,2,1,0,2,Rhagonycha fulva,Rhagonycha fulva,16,16,16
1211,1211,595333.3689,140306.674,597333.3689,138306.674,22,33,2,2,0,2,Coccinella septempunctata,Pterostichus madidus,20,25,22.5
1212,1212,595333.3689,138306.674,597333.3689,136306.674,23,33,10,9,0,10,Acrossus rufipes,Teuchestes fossor,15,25,19.9
1213,1213,595333.3689,136306.674,597333.3689,134306.674,24,33,101,94,0,101,Agrilus angustulus,Tytthaspis sedecimpunctata,12,37,19.3663366336634
1214,1214,595333.3689,134306.674,597333.3689,132306.674,25,33,38,36,0,38,Anaspis pulicaria,Xantholinus longiventris,14,30,19.5789473684211
1215,1215,595333.3689,132306.674,597333.3689,130306.674,26,33,165,97,0,165,Agabus bipustulatus,Trixagus dermestoides,9,43,19.2787878787879
1216,1216,595333.3689,130306.674,597333.3689,128306.674,27,33,295,87,0,295,Agabus bipustulatus,Thryogenes festucae,7,43,18.6881355932203
1217,1217,595333.3689,128306.674,597333.3689,126306.674,28,33,378,145,0,378,Adalia bipunctata,Trechus quadristriatus,7,43,19.2486772486773
1218,1218,595333.3689,126306.674,597333.3689,124306.674,29,33,268,138,0,268,Agabus bipustulatus,Thryogenes nereis,8,43,19.1231343283582
1219,1219,595333.3689,124306.674,597333.3689,122306.674,30,33,4308,136,0,4308,Acrotrichis intermedia,Thryogenes festucae,9,43,19.8481894150418
1220,1220,595333.3689,122306.674,597333.3689,120306.674,31,33,3,2,0,3,Ocypus olens,Oedemera nobilis,12,16,14.6666666666667
1230,1230,597333.3689,174306.674,599333.3689,172306.674,5,34,8,8,0,8,Bembidion deletum,Pyrochroa serraticornis,15,23,17.875
1231,1231,597333.3689,172306.674,599333.3689,170306.674,6,34,14,14,0,14,Athous campyloides,Tytthaspis sedecimpunctata,16,29,21.5
1232,1232,597333.3689,170306.674,599333.3689,168306.674,7,34,41,38,0,41,Aspidapion aeneum,Trichosirocalus troglodytes,12,27,17.9512195121951
1233,1233,597333.3689,168306.674,599333.3689,166306.674,8,34,12,12,0,12,Ablattaria laevigata,Psyllobora vigintiduopunctata,15,29,19.5
1234,1234,597333.3689,166306.674,599333.3689,164306.674,9,34,99,66,0,99,Agabus sturmii,Tytthaspis sedecimpunctata,11,37,19.1414141414141
1235,1235,597333.3689,164306.674,599333.3689,162306.674,10,34,51,47,0,51,Acrotrichis fascicularis,Trixagus dermestoides,12,44,19.8039215686275
1236,1236,597333.3689,162306.674,599333.3689,160306.674,11,34,206,174,0,206,Acrotrichis fascicularis,Zacladus geranii,10,43,19.0679611650485
1237,1237,597333.3689,160306.674,599333.3689,158306.674,12,34,147,107,0,147,Abax parallelepipedus,Zacladus exiguus,12,30,19.9455782312925
1238,1238,597333.3689,158306.674,599333.3689,156306.674,13,34,35,33,0,35,Amara eurynota,Tachyporus hypnorum,12,25,18.3714285714286
1239,1239,597333.3689,156306.674,599333.3689,154306.674,14,34,37,35,0,37,Agonum muelleri,Thanatophilus sinuatus,14,33,19.4864864864865
1240,1240,597333.3689,154306.674,599333.3689,152306.674,15,34,5,5,0,5,Meligethes atramentarius,Rhagonycha fulva,16,26,21
1241,1241,597333.3689,152306.674,599333.3689,150306.674,16,34,112,79,0,112,Abax parallelepipedus,Xantholinus linearis,12,43,20.6071428571429
1242,1242,597333.3689,150306.674,599333.3689,148306.674,17,34,63,58,0,63,Aleochara bipustulata,Xylocleptes bispinus,13,30,19.7619047619048
1243,1243,597333.3689,148306.674,599333.3689,146306.674,18,34,68,65,0,68,Acrossus rufipes,Vincenzellus ruficollis,12,27,18.6764705882353
1244,1244,597333.3689,146306.674,599333.3689,144306.674,19,34,115,88,0,115,Abax parallelepipedus,Typhaeus typhoeus,7,37,19.5826086956522
1245,1245,597333.3689,144306.674,599333.3689,142306.674,20,34,39,36,0,39,Anisosticta novemdecimpunctata,Tytthaspis sedecimpunctata,10,43,20.6153846153846
1246,1246,597333.3689,142306.674,599333.3689,140306.674,21,34,166,127,0,166,Abax parallelepipedus,Trixagus obtusus,11,37,19.2469879518072
1247,1247,597333.3689,140306.674,599333.3689,138306.674,22,34,14,14,0,14,Anisosticta novemdecimpunctata,Tachyporus pallidus,15,37,22.0714285714286
1248,1248,597333.3689,138306.674,599333.3689,136306.674,23,34,14,14,0,14,Autalia impressa,Xantholinus linearis,16,27,19.5714285714286
1249,1249,597333.3689,136306.674,599333.3689,134306.674,24,34,1476,566,0,1476,Abax parallelepipedus,Zyras haworthi,10,44,19.219512195122
1250,1250,597333.3689,134306.674,599333.3689,132306.674,25,34,258,123,0,258,Abax parallelepipedus,Xyleborus monographus,6,30,19.031007751938
1251,1251,597333.3689,132306.674,599333.3689,130306.674,26,34,285,91,0,285,Agabus bipustulatus,Tachyporus chrysomelinus,8,43,19.1087719298246
1252,1252,597333.3689,130306.674,599333.3689,128306.674,27,34,65,53,0,65,Agabus bipustulatus,Xantholinus linearis,12,43,20.2307692307692
1253,1253,597333.3689,128306.674,599333.3689,126306.674,28,34,25,25,0,25,Anacaena bipustulata,Tachyporus obtusus,7,43,20
1254,1254,597333.3689,126306.674,599333.3689,124306.674,29,34,264,125,0,264,Adalia bipunctata,Xantholinus linearis,8,43,18.8674242424242
1255,1255,597333.3689,124306.674,599333.3689,122306.674,30,34,231,82,0,231,Agabus bipustulatus,Tetralaucopora longitarsis,7,43,18.6363636363636
1256,1256,597333.3689,122306.674,599333.3689,120306.674,31,34,8,3,0,8,Coccinella septempunctata,Oedemera nobilis,12,25,17.75
1257,1257,597333.3689,120306.674,599333.3689,118306.674,32,34,11,10,0,11,Gyrinus substriatus,Noterus clavicornis,16,22,18.5454545454545
1266,1266,599333.3689,174306.674,601333.3689,172306.674,5,35,,,,,,,,,
1267,1267,599333.3689,172306.674,601333.3689,170306.674,6,35,6,6,0,6,Coccinella undecimpunctata,Rhagonycha fulva,16,26,20.5
1268,1268,599333.3689,170306.674,601333.3689,168306.674,7,35,11,11,0,11,Agabus bipustulatus,Ilybius fuliginosus,16,26,19
1269,1269,599333.3689,168306.674,601333.3689,166306.674,8,35,6,6,0,6,Aleochara curtula,Sitona lineatus,14,24,17.3333333333333
1270,1270,599333.3689,166306.674,601333.3689,164306.674,9,35,1536,512,0,1536,Ablattaria laevigata,Zacladus geranii,6,44,19.3776041666667
1271,1271,599333.3689,164306.674,601333.3689,162306.674,10,35,586,331,0,586,Abax parallelepipedus,Xantholinus longiventris,11,44,19.3839590443686
1272,1272,599333.3689,162306.674,601333.3689,160306.674,11,35,635,316,0,635,Abax parallelepipedus,Xylocleptes bispinus,10,44,18.8850393700787
1273,1273,599333.3689,160306.674,601333.3689,158306.674,12,35,410,184,0,410,Adalia bipunctata,Zacladus exiguus,12,44,19.5292682926829
1274,1274,599333.3689,158306.674,601333.3689,156306.674,13,35,467,229,0,467,Abax parallelepipedus,Xylocleptes bispinus,10,37,19.3169164882227
1275,1275,599333.3689,156306.674,601333.3689,154306.674,14,35,13,12,0,13,Athous haemorrhoidalis,Rutpela maculata,14,29,19.1538461538462
1276,1276,599333.3689,154306.674,601333.3689,152306.674,15,35,1,1,0,1,Badister bullatus,Badister bullatus,17,17,17
1277,1277,599333.3689,152306.674,601333.3689,150306.674,16,35,4,4,0,4,Cicindela campestris,Ocypus nitens,13,20,17
1278,1278,599333.3689,150306.674,601333.3689,148306.674,17,35,7,7,0,7,Acrossus rufipes,Rhodaphodius foetens,16,24,20
1279,1279,599333.3689,148306.674,601333.3689,146306.674,18,35,8,8,0,8,Agrilinus ater,Pterostichus madidus,14,25,20.125
1280,1280,599333.3689,146306.674,601333.3689,144306.674,19,35,281,200,0,281,Acupalpus dubius,Xantholinus elegans,9,43,19.4092526690391
1281,1281,599333.3689,144306.674,601333.3689,142306.674,20,35,68,57,0,68,Abax parallelepipedus,Tatianaerhynchites aequatus,11,37,20.4705882352941
1282,1282,599333.3689,142306.674,601333.3689,140306.674,21,35,8,7,0,8,Abax parallelepipedus,Rhagonycha fulva,14,25,20.5
1283,1283,599333.3689,140306.674,601333.3689,138306.674,22,35,7,7,0,7,Adalia bipunctata,Rhagonycha fulva,14,30,20.7142857142857
1284,1284,599333.3689,138306.674,601333.3689,136306.674,23,35,5,5,0,5,Eutrichapion ervi,Rhagonycha fulva,16,26,19.6
1285,1285,599333.3689,136306.674,601333.3689,134306.674,24,35,116,88,0,116,Acilius canaliculatus,Zeugophora subspinosa,12,36,19.0603448275862
1286,1286,599333.3689,134306.674,601333.3689,132306.674,25,35,433,246,0,433,Abax parallelepipedus,Zeugophora subspinosa,6,33,18.3718244803695
1287,1287,599333.3689,132306.674,601333.3689,130306.674,26,35,107,70,0,107,Agabus bipustulatus,Tachyporus pusillus,6,43,19.588785046729
1288,1288,599333.3689,130306.674,601333.3689,128306.674,27,35,35,31,0,35,Agabus bipustulatus,Rhagonycha fulva,6,43,19.3714285714286
1289,1289,599333.3689,128306.674,601333.3689,126306.674,28,35,15,14,0,15,Anotylus sculpturatus,Tachyporus nitidulus,15,22,19.4666666666667
1290,1290,599333.3689,126306.674,601333.3689,124306.674,29,35,2,2,0,2,Agriotes pallidulus,Asaphidion stierlini,19,20,19.5
1291,1291,599333.3689,124306.674,601333.3689,122306.674,30,35,33,32,0,33,Aspidapion soror,Trechus quadristriatus,12,43,20.2121212121212
1292,1292,599333.3689,122306.674,601333.3689,120306.674,31,35,52,26,0,52,Agonum emarginatum,Stenus boops,8,43,19.0192307692308
1293,1293,599333.3689,120306.674,601333.3689,118306.674,32,35,,,,,,,,,
1294,1294,599333.3689,118306.674,601333.3689,116306.674,33,35,,,,,,,,,
1302,1302,601333.3689,174306.674,603333.3689,172306.674,5,36,,,,,,,,,
1303,1303,601333.3689,172306.674,603333.3689,170306.674,6,36,24,23,0,24,Agriotes lineatus,Tytthaspis sedecimpunctata,12,26,18.1666666666667
1304,1304,601333.3689,170306.674,603333.3689,168306.674,7,36,7,7,0,7,Amara similata,Pterostichus melanarius,14,30,19.5714285714286
1305,1305,601333.3689,168306.674,603333.3689,166306.674,8,36,6,6,0,6,Anchomenus dorsalis,Hippodamia variegata,11,30,21
1306,1306,601333.3689,166306.674,603333.3689,164306.674,9,36,16,16,0,16,Anotylus sculpturatus,Tytthaspis sedecimpunctata,14,29,19.1875
1307,1307,601333.3689,164306.674,603333.3689,162306.674,10,36,209,184,0,209,Abraeus perpusillus,Tytthaspis sedecimpunctata,11,37,19.4401913875598
1308,1308,601333.3689,162306.674,603333.3689,160306.674,11,36,141,111,0,141,Acilius sulcatus,Zacladus exiguus,12,43,19.113475177305
1309,1309,601333.3689,160306.674,603333.3689,158306.674,12,36,7,3,0,7,Anaspis lurida,Stegobium paniceum,14,18,14.5714285714286
1310,1310,601333.3689,158306.674,603333.3689,156306.674,13,36,17,16,0,17,Calodromius spilotus,Tachyporus hypnorum,14,29,19.4117647058824
1311,1311,601333.3689,156306.674,603333.3689,154306.674,14,36,67,52,0,67,Abax parallelepipedus,Typhaeus typhoeus,12,30,19.6865671641791
1312,1312,601333.3689,154306.674,603333.3689,152306.674,15,36,3,3,0,3,Geotrupidae,Oedemera nobilis,11,24,17
1313,1313,601333.3689,152306.674,603333.3689,150306.674,16,36,57,51,0,57,Agabus bipustulatus,Xantholinus longiventris,9,30,19.5614035087719
1314,1314,601333.3689,150306.674,603333.3689,148306.674,17,36,72,61,0,72,Abax parallelepipedus,Xantholinus linearis,9,28,19.7638888888889
1315,1315,601333.3689,148306.674,603333.3689,146306.674,18,36,6,5,0,6,Agrilinus ater,Melinopterus sphacelatus,11,25,19.3333333333333
1316,1316,601333.3689,146306.674,603333.3689,144306.674,19,36,6,6,0,6,Agrilinus ater,Rhagonycha fulva,14,24,19
1317,1317,601333.3689,144306.674,603333.3689,142306.674,20,36,115,95,0,115,Abax parallelepipedus,Typhaeus typhoeus,7,43,19.6173913043478
1318,1318,601333.3689,142306.674,603333.3689,140306.674,21,36,29,28,0,29,Amphimallon solstitiale,Tachyporus hypnorum,14,25,18.8620689655172
1319,1319,601333.3689,140306.674,603333.3689,138306.674,22,36,34,32,0,34,Acrossus rufipes,Trypodendron domesticum,11,24,18.8529411764706
1320,1320,601333.3689,138306.674,603333.3689,136306.674,23,36,5,5,0,5,Megalinus glabratus,Rhagonycha fulva,16,26,20.4
1321,1321,601333.3689,136306.674,603333.3689,134306.674,24,36,67,64,0,67,Agaricochara latissima,Thryogenes festucae,12,29,18.9850746268657
1322,1322,601333.3689,134306.674,603333.3689,132306.674,25,36,53,49,0,53,Agrilus laticornis,Tytthaspis sedecimpunctata,6,28,18.9245283018868
1323,1323,601333.3689,132306.674,603333.3689,130306.674,26,36,60,31,0,60,Acrossus luridus,Subcoccinella vigintiquattuorpunctata,14,43,20.8666666666667
1324,1324,601333.3689,130306.674,603333.3689,128306.674,27,36,4,4,0,4,Agonum emarginatum,Pterostichus strenuus,14,21,18.25
1325,1325,601333.3689,128306.674,603333.3689,126306.674,28,36,9,8,0,9,Demetrias atricapillus,Xestobium rufovillosum,16,22,19
1326,1326,601333.3689,126306.674,603333.3689,124306.674,29,36,,,,,,,,,
1327,1327,601333.3689,124306.674,603333.3689,122306.674,30,36,34,34,0,34,Agabus bipustulatus,Tanysphyrus lemnae,14,43,21.0882352941176
1328,1328,601333.3689,122306.674,603333.3689,120306.674,31,36,81,33,0,81,Agabus bipustulatus,Rhyzobius litura,11,29,18.3333333333333
1329,1329,601333.3689,120306.674,603333.3689,118306.674,32,36,459,244,0,459,Acilius sulcatus,Xantholinus linearis,10,43,19.1938997821351
1330,1330,601333.3689,118306.674,603333.3689,116306.674,33,36,1,1,0,1,Coccinella undecimpunctata,Coccinella undecimpunctata,26,26,26
1339,1339,603333.3689,172306.674,605333.3689,170306.674,6,37,,,,,,,,,
1340,1340,603333.3689,170306.674,605333.3689,168306.674,7,37,33,33,0,33,Aleochara bipustulata,Xantholinus linearis,15,28,18.8787878787879
1341,1341,603333.3689,168306.674,605333.3689,166306.674,8,37,22,22,0,22,Anthocomus rufus,Tytthaspis sedecimpunctata,12,26,19.7272727272727
1342,1342,603333.3689,166306.674,605333.3689,164306.674,9,37,69,63,0,69,Adrastus pallens,Xantholinus longiventris,11,29,19.8840579710145
1343,1343,603333.3689,164306.674,605333.3689,162306.674,10,37,118,106,0,118,Acrolocha sulcula,Tytthaspis sedecimpunctata,12,37,19.8983050847458
1344,1344,603333.3689,162306.674,605333.3689,160306.674,11,37,67,27,0,67,Adalia bipunctata,Tytthaspis sedecimpunctata,13,37,19.7313432835821
1345,1345,603333.3689,160306.674,605333.3689,158306.674,12,37,8,6,0,8,Aleochara cuniculorum,Nossidium pilosellum,14,21,17.375
1346,1346,603333.3689,158306.674,605333.3689,156306.674,13,37,48,43,0,48,Acrossus rufipes,Soronia grisea,12,25,17.9791666666667
1347,1347,603333.3689,156306.674,605333.3689,154306.674,14,37,156,94,0,156,Acalles misellus,Tachyporus obtusus,8,31,18.2371794871795
1348,1348,603333.3689,154306.674,605333.3689,152306.674,15,37,388,208,0,388,Abax parallelepipedus,Xantholinus linearis,10,31,19.5953608247423
1349,1349,603333.3689,152306.674,605333.3689,150306.674,16,37,88,62,0,88,Abax parallelus,Volinus sticticus,12,26,19.0227272727273
1350,1350,603333.3689,150306.674,605333.3689,148306.674,17,37,10,10,0,10,Aphthona euphorbiae,Typhaeus typhoeus,15,25,18.7
1351,1351,603333.3689,148306.674,605333.3689,146306.674,18,37,23,21,0,23,Agabus didymus,Rhagonycha fulva,11,43,19.2173913043478
1352,1352,603333.3689,146306.674,605333.3689,144306.674,19,37,40,38,0,40,Agabus sturmii,Tachinus subterraneus,11,26,18.075
1353,1353,603333.3689,144306.674,605333.3689,142306.674,20,37,70,68,0,70,Acrolocha sulcula,Uleiota planatus,11,30,17.9142857142857
1354,1354,603333.3689,142306.674,605333.3689,140306.674,21,37,27,27,0,27,Anaspis regimbarti,Tachyerges stigma,11,30,20.4814814814815
1355,1355,603333.3689,140306.674,605333.3689,138306.674,22,37,5,5,0,5,Haliplus lineatocollis,Tychius picirostris,19,22,20.4
1356,1356,603333.3689,138306.674,605333.3689,136306.674,23,37,10,10,0,10,Coccinella septempunctata,Pterostichus macer,18,25,20
1357,1357,603333.3689,136306.674,605333.3689,134306.674,24,37,55,46,0,55,Agabus bipustulatus,Stilbus testaceus,6,43,17.6
1358,1358,603333.3689,134306.674,605333.3689,132306.674,25,37,29,18,0,29,Graptodytes pictus,Stictotarsus duodecimpustulatus,7,43,19.448275862069
1359,1359,603333.3689,132306.674,605333.3689,130306.674,26,37,,,,,,,,,
1360,1360,603333.3689,130306.674,605333.3689,128306.674,27,37,,,,,,,,,
1361,1361,603333.3689,128306.674,605333.3689,126306.674,28,37,6,6,0,6,Amara similata,Oulema duftschmidi/melanopus,14,28,20.5
1362,1362,603333.3689,126306.674,605333.3689,124306.674,29,37,21,19,0,21,Agabus bipustulatus,Trechus quadristriatus,14,26,19.3333333333333
1363,1363,603333.3689,124306.674,605333.3689,122306.674,30,37,21,11,0,21,Cymbiodyta marginella,Porhydrus lineatus,16,26,19.7142857142857
1364,1364,603333.3689,122306.674,605333.3689,120306.674,31,37,8,6,0,8,Coccinella septempunctata,Tachyporus nitidulus,16,25,20.625
1365,1365,603333.3689,120306.674,605333.3689,118306.674,32,37,157,118,0,157,Agabus conspersus,Xantholinus longiventris,9,43,19.2229299363057
1366,1366,603333.3689,118306.674,605333.3689,116306.674,33,37,207,115,0,207,Acrotona benicki,Tytthaspis sedecimpunctata,11,43,19.6859903381643
1377,1377,605333.3689,168306.674,607333.3689,166306.674,8,38,22,22,0,22,Anotylus inustus,Tytthaspis sedecimpunctata,14,31,20.9545454545455
1378,1378,605333.3689,166306.674,607333.3689,164306.674,9,38,200,159,0,200,Adalia decempunctata,Xantholinus longiventris,11,37,19.575
1379,1379,605333.3689,164306.674,607333.3689,162306.674,10,38,34,30,0,34,Acrolocha sulcula,Tytthaspis sedecimpunctata,14,30,19.8529411764706
1380,1380,605333.3689,162306.674,607333.3689,160306.674,11,38,59,42,0,59,Amara familiaris,Tytthaspis sedecimpunctata,14,37,20.0338983050847
1381,1381,605333.3689,160306.674,607333.3689,158306.674,12,38,165,109,0,165,Acalles misellus,Xantholinus linearis,10,33,19.5212121212121
1382,1382,605333.3689,158306.674,607333.3689,156306.674,13,38,74,46,0,74,Altica palustris,Vincenzellus ruficollis,14,28,19.527027027027
1383,1383,605333.3689,156306.674,607333.3689,154306.674,14,38,5,5,0,5,Cryptophagus scanicus,Tachyporus hypnorum,16,24,20.4
1384,1384,605333.3689,154306.674,607333.3689,152306.674,15,38,180,164,0,180,Agonum gracile,Xantholinus linearis,11,33,19.2166666666667
1385,1385,605333.3689,152306.674,607333.3689,150306.674,16,38,95,70,0,95,Abax parallelepipedus,Tritoma bipustulata,11,43,19.7789473684211
1386,1386,605333.3689,150306.674,607333.3689,148306.674,17,38,32,32,0,32,Agabus didymus,Tachyporus pallidus,7,25,18.25
1387,1387,605333.3689,148306.674,607333.3689,146306.674,18,38,56,53,0,56,Acupalpus meridianus,Xantholinus longiventris,11,25,19.2321428571429
1388,1388,605333.3689,146306.674,607333.3689,144306.674,19,38,69,66,0,69,Abax parallelepipedus,Volinus sticticus,13,37,19.6231884057971
1389,1389,605333.3689,144306.674,607333.3689,142306.674,20,38,43,39,0,43,Agabus bipustulatus,Stenus similis,13,43,19.953488372093
1390,1390,605333.3689,142306.674,607333.3689,140306.674,21,38,119,103,0,119,Abax parallelepipedus,Xestobium rufovillosum,11,30,19.6218487394958
1391,1391,605333.3689,140306.674,607333.3689,138306.674,22,38,5,5,0,5,Cantharis nigricans,Tachys bistriatus,17,25,19.8
1392,1392,605333.3689,138306.674,607333.3689,136306.674,23,38,10,10,0,10,Altica lythri,Rhagonycha fulva,13,22,17.4
1393,1393,605333.3689,136306.674,607333.3689,134306.674,24,38,95,20,0,95,Abax parallelepipedus,Rhagonycha fulva,6,30,18.6631578947368
1394,1394,605333.3689,134306.674,607333.3689,132306.674,25,38,30,25,0,30,Amara similata,Rhagonycha fulva,14,43,19.6333333333333
1395,1395,605333.3689,132306.674,607333.3689,130306.674,26,38,22,12,0,22,Anacaena limbata,Rhagonycha fulva,15,43,20.0909090909091
1396,1396,605333.3689,130306.674,607333.3689,128306.674,27,38,1,1,0,1,Gyrinus substriatus,Gyrinus substriatus,19,19,19
1397,1397,605333.3689,128306.674,607333.3689,126306.674,28,38,2,2,0,2,Laccophilus minutus,Limnoxenus niger,16,19,17.5
1398,1398,605333.3689,126306.674,607333.3689,124306.674,29,38,31,31,0,31,Agabus bipustulatus,Syntomus foveatus,11,43,18.6774193548387
1399,1399,605333.3689,124306.674,607333.3689,122306.674,30,38,24,24,0,24,Amara convexior,Tachyporus hypnorum,15,26,19.9583333333333
1400,1400,605333.3689,122306.674,607333.3689,120306.674,31,38,364,169,0,364,Acupalpus dubius,Tytthaspis sedecimpunctata,11,43,19.032967032967
1401,1401,605333.3689,120306.674,607333.3689,118306.674,32,38,2187,596,0,2187,Ablattaria laevigata,Xantholinus longiventris,6,43,18.6241426611797
1402,1402,605333.3689,118306.674,607333.3689,116306.674,33,38,255,146,0,255,Acalles misellus,Taeniapion urticarium,7,43,19.3607843137255
1414,1414,607333.3689,166306.674,609333.3689,164306.674,9,39,214,173,0,214,Achenium depressum,Xantholinus longiventris,10,43,19.1121495327103
1415,1415,607333.3689,164306.674,609333.3689,162306.674,10,39,53,39,0,53,Agabus bipustulatus,Tytthaspis sedecimpunctata,12,30,18.9622641509434
1416,1416,607333.3689,162306.674,609333.3689,160306.674,11,39,112,86,0,112,Abax parallelepipedus,Xantholinus linearis,12,31,19.2767857142857
1417,1417,607333.3689,160306.674,609333.3689,158306.674,12,39,215,127,0,215,Agabus bipustulatus,Xantholinus longiventris,10,30,19.0790697674419
1418,1418,607333.3689,158306.674,609333.3689,156306.674,13,39,210,103,0,210,Abax parallelepipedus,Vincenzellus ruficollis,10,31,19.8380952380952
1419,1419,607333.3689,156306.674,609333.3689,154306.674,14,39,83,82,0,83,Acupalpus dubius,Teuchestes fossor,11,30,19.2530120481928
1420,1420,607333.3689,154306.674,609333.3689,152306.674,15,39,349,249,0,349,Abax parallelepipedus,Xantholinus linearis,11,44,19.3381088825215
1421,1421,607333.3689,152306.674,609333.3689,150306.674,16,39,107,90,0,107,Agrilinus ater,Xantholinus linearis,12,30,19.0467289719626
1422,1422,607333.3689,150306.674,609333.3689,148306.674,17,39,64,62,0,64,Agriotes obscurus,Triplax russica,13,39,19.28125
1423,1423,607333.3689,148306.674,609333.3689,146306.674,18,39,13,10,0,13,Brachypterus glaber,Timarcha goettingensis,15,25,19.9230769230769
1424,1424,607333.3689,146306.674,609333.3689,144306.674,19,39,61,52,0,61,Acrossus luridus,Volinus sticticus,9,37,20.4262295081967
1425,1425,607333.3689,144306.674,609333.3689,142306.674,20,39,10,8,0,10,Agrilinus ater,Trechus quadristriatus,14,28,22
1426,1426,607333.3689,142306.674,609333.3689,140306.674,21,39,6,5,0,6,Agrilinus ater,Onthophagus coenobita,14,24,19.8333333333333
1427,1427,607333.3689,140306.674,609333.3689,138306.674,22,39,20,19,0,20,Astenus lyonessius,Xantholinus linearis,14,25,18.55
1428,1428,607333.3689,138306.674,609333.3689,136306.674,23,39,2,2,0,2,Oedemera nobilis,Rhagonycha fulva,16,16,16
1429,1429,607333.3689,136306.674,609333.3689,134306.674,24,39,12,12,0,12,Cantharis decipiens,Prasocuris,6,25,17.75
1430,1430,607333.3689,134306.674,609333.3689,132306.674,25,39,33,33,0,33,Agabus bipustulatus,Prasocuris phellandrii,12,43,19.969696969697
1431,1431,607333.3689,132306.674,609333.3689,130306.674,26,39,32,17,0,32,Agabus bipustulatus,Noterus clavicornis,12,26,18.3125
1432,1432,607333.3689,130306.674,609333.3689,128306.674,27,39,8,8,0,8,Enochrus halophilus,Ochthebius minimus,15,23,19.375
1433,1433,607333.3689,128306.674,609333.3689,126306.674,28,39,107,75,0,107,Adalia decempunctata,Xantholinus longiventris,11,37,20.0373831775701
1434,1434,607333.3689,126306.674,609333.3689,124306.674,29,39,147,78,0,147,Adalia,Tytthaspis sedecimpunctata,6,44,20.3265306122449
1435,1435,607333.3689,124306.674,609333.3689,122306.674,30,39,2,2,0,2,Coccinella septempunctata,Corylophus cassidoides,22,25,23.5
1436,1436,607333.3689,122306.674,609333.3689,120306.674,31,39,116,64,0,116,Acupalpus dubius,Trechus quadristriatus,11,43,18.6293103448276
1437,1437,607333.3689,120306.674,609333.3689,118306.674,32,39,695,321,0,695,Acrotona exigua,Xantholinus linearis,11,43,18.9294964028777
1438,1438,607333.3689,118306.674,609333.3689,116306.674,33,39,531,276,0,531,Ablattaria laevigata,Tytthaspis sedecimpunctata,11,43,19.3747645951036
1449,1449,609333.3689,168306.674,611333.3689,166306.674,8,40,32,23,0,32,Aphthona euphorbiae,Trechus quadristriatus,12,22,17.15625
1450,1450,609333.3689,166306.674,611333.3689,164306.674,9,40,36,11,0,36,Adalia bipunctata,Rhagonycha fulva,12,25,15.2222222222222
1451,1451,609333.3689,164306.674,611333.3689,162306.674,10,40,147,89,0,147,Acalles misellus,Triplax russica,12,30,19.0748299319728
1452,1452,609333.3689,162306.674,611333.3689,160306.674,11,40,166,96,0,166,Abax parallelepipedus,Thanasimus formicarius,12,37,19.6867469879518
1453,1453,609333.3689,160306.674,611333.3689,158306.674,12,40,159,97,0,159,Abax parallelepipedus,Xantholinus longiventris,12,30,19.5220125786164
